2023-05-10 11:36:47 INFO  AuthenticationInterceptor:16 - [preHandle][org.apache.catalina.connector.RequestFacade@1d8bd29d][GET]/swagger-ui/index.htmlorg.apache.catalina.util.ParameterMap@32e9cdba
2023-05-16 09:46:31 INFO  AuthenticationFilter:40 - [Request come filter]
2023-05-16 09:46:31 INFO  AuthenticationFilter:44 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-16 09:46:31 INFO  AuthenticationFilter:40 - [Request come filter]
2023-05-16 09:46:31 INFO  AuthenticationFilter:44 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-16 09:48:13 INFO  AuthenticationFilter:40 - [Request come filter]
2023-05-16 09:54:03 INFO  AuthenticationFilter:40 - [Request come filter]
2023-05-16 09:54:03 INFO  AuthenticationFilter:44 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-16 09:54:03 INFO  AuthenticationFilter:40 - [Request come filter]
2023-05-16 09:54:03 INFO  AuthenticationFilter:44 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-16 16:55:51 INFO  JwtTokenUtil:20 - [Secret token]214125442A462D4A614E645267556B58703273357638792F423F4528482B4B6250655368566D597133743677397A24432646294A404E635166546A576E5A7234
2023-05-16 16:55:51 INFO  UserServiceImpl:83 - [access token] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMzA5NTEsImV4cCI6MTY4NDgzNTc1MX0.ydH7-LpqErPQXIWR8U4y46bGNpqytrAHY4tZ57qRhjGSsbrGv4vUDQ652tumwrpxUFKNhvAXaks09941_HpEMA
2023-05-16 16:59:00 INFO  JwtTokenUtil:20 - [Secret token]214125442A462D4A614E645267556B58703273357638792F423F4528482B4B6250655368566D597133743677397A24432646294A404E635166546A576E5A7234
2023-05-16 16:59:00 INFO  UserServiceImpl:83 - [access token] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMzExNDAsImV4cCI6MTY4NDgzNTk0MH0.T2TyTYy-y4-oEWjrLR8YwePKUtexKNcW6XZ5TOPBA3cXT8FGjOfJTbMCrFCIspwqCLgfcKhMNggz0NqCGAK20A
2023-05-16 17:01:11 INFO  JwtTokenUtil:20 - [Secret token]214125442A462D4A614E645267556B58703273357638792F423F4528482B4B6250655368566D597133743677397A24432646294A404E635166546A576E5A7234
2023-05-16 17:01:11 INFO  UserServiceImpl:83 - [access token] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMzEyNzEsImV4cCI6MTY4NDgzNjA3MX0.u3Q-m9cRNMQvyqx9JyHlBZ16DInPNMSnLwXD1ABoSBucbSWVgK9CBZ3MVQHYLWbTtnRGaLqZzxkAWLt-KuInKw
2023-05-16 17:05:24 INFO  JwtTokenUtil:20 - [Secret token]214125442A462D4A614E645267556B58703273357638792F423F4528482B4B6250655368566D597133743677397A24432646294A404E635166546A576E5A7234
2023-05-16 17:05:24 INFO  UserServiceImpl:83 - [access token] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMzE1MjQsImV4cCI6MTY4NDgzNjMyNH0.R_exbIkZYK87MDh93u--iwnp36Z-eEYSX4Yuh1D3ezpJKRDeKGZzkutblyR80J_C_7s-G-WpHuDwcaSDA6uJSg
2023-05-16 17:12:26 INFO  JwtTokenUtil:20 - [Secret token]214125442A462D4A614E645267556B58703273357638792F423F4528482B4B6250655368566D597133743677397A24432646294A404E635166546A576E5A7234
2023-05-16 17:12:26 INFO  UserServiceImpl:83 - [access token] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMzE5NDYsImV4cCI6MTY4NDgzNjc0Nn0.bKhenjEBnDH1U2lOfh6YBiHumySXboKVKI59RBGz5mNxfNFnZR-gmQdCF602jvqmMRQEF4dHU1MSzpJzbFyyKw
2023-05-16 17:17:01 INFO  JwtTokenUtil:20 - [Secret token]214125442A462D4A614E645267556B58703273357638792F423F4528482B4B6250655368566D597133743677397A24432646294A404E635166546A576E5A7234
2023-05-16 17:17:01 INFO  UserServiceImpl:83 - [access token] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMzIyMjEsImV4cCI6MTY4NDgzNzAyMX0.vbeDpQM_Wh6RABbKU4bIpRaAklQCK8CR5xDkvOI7a7KPrPAQndriJCxtq1stxezklqGdABr1F5yoZ07v_mFmQw
2023-05-17 10:41:52 INFO  AuthenticationFilter:40 - [Request come filter]
2023-05-17 10:41:52 INFO  AuthenticationFilter:40 - [Request come filter]
2023-05-17 10:41:53 INFO  JwtTokenUtil:20 - [Secret token]214125442A462D4A614E645267556B58703273357638792F423F4528482B4B6250655368566D597133743677397A24432646294A404E635166546A576E5A7234
2023-05-17 10:41:53 INFO  UserServiceImpl:81 - [access token] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyOTQ5MTMsImV4cCI6MTY4NDg5OTcxM30.-aPvIx2_iYZH9EjkI9gVZ48gW6Btw1iDlsrna9HhO6FAz1Dor3pHEURbNjnaaBS7bgMw5sgCGqbJQYXFrT49eg
2023-05-17 11:28:09 INFO  AuthenticationFilter:40 - [Request come filter]
2023-05-17 11:28:09 INFO  AuthenticationFilter:40 - [Request come filter]
2023-05-17 11:28:09 INFO  JwtTokenUtil:20 - [Secret token]214125442A462D4A614E645267556B58703273357638792F423F4528482B4B6250655368566D597133743677397A24432646294A404E635166546A576E5A7234
2023-05-17 11:28:09 INFO  UserServiceImpl:81 - [access token] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyOTc2ODksImV4cCI6MTY4NDkwMjQ4OX0.oPFk6o2gDTRknRsgSinVUnYZl43GCp7j5U2C-EExJMfDfz_s9YIk5erzUNcxZ-537e-XdtfeJlo6X_Zv7x0XXQ
2023-05-17 11:29:19 INFO  AuthenticationFilter:40 - [Request come filter]
2023-05-17 11:29:19 INFO  AuthenticationFilter:40 - [Request come filter]
2023-05-17 11:31:28 INFO  AuthenticationFilter:40 - [Request come filter]
2023-05-17 11:31:50 INFO  AuthenticationFilter:40 - [Request come filter]
2023-05-17 11:31:50 INFO  UserController:110 - [request come]
2023-05-17 11:41:43 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 11:41:50 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 11:43:39 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 11:43:51 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 11:43:55 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 11:52:46 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 11:54:00 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 11:54:51 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 11:55:10 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 11:56:48 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 11:56:48 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 11:59:36 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 11:59:36 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 12:01:58 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 12:01:58 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 12:03:56 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 12:03:56 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 12:06:09 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 12:08:57 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 12:09:19 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 12:14:44 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 13:39:32 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 13:39:32 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 13:40:14 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 13:40:14 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 13:40:15 INFO  UserController:111 - [request come]
2023-05-17 14:39:33 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 14:39:33 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 14:39:33 INFO  UserController:111 - [request come]
2023-05-17 14:39:43 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 14:39:43 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 14:39:43 INFO  UserController:111 - [request come]
2023-05-17 15:22:51 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 15:22:51 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 15:23:00 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 15:23:00 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 15:23:18 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 15:23:18 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 15:26:30 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 15:26:30 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 15:27:26 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 15:27:26 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 15:33:54 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 15:33:54 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
2023-05-17 15:42:01 INFO  AuthenticationService:27 - [Access token found] eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiIxMyxudHJvbmdtaW5oMjIxMkBnbWFpbC5jb20iLCJpc3MiOiJOZ3V5ZW5Ucm9uZ01pbmgiLCJpYXQiOjE2ODQyMDUxMTIsImV4cCI6MTY4NDgwOTkxMn0.DDXY0vZOrhvlbB7hunNe2zQvxPpGkD4bdT6D0WJiH5_iWn6Pvp4s8c8FLFdM1zFodp_I2wM08EGAdocpf4nIPQ
2023-05-17 15:42:01 INFO  UserController:103 - UserDTO(userId=13, firstName=Minh, lastName=Nguyen Trong, email=ntrongminh2212@gmail.com, phoneNum=0123456789, avatar=null, sex=true, birthday=2000-05-11, role=USER)
